t,x,y,To,q,T
2.28333333333333,0.0,0.02,26.42,4.0,28.191062
2.2999999999999967,0.0,0.02,26.42,4.0,28.211138000000002
2.3166666666666633,0.0,0.02,26.42,4.0,28.211138000000002
2.33333333333333,0.0,0.02,26.42,4.0,28.231214
2.3499999999999965,0.0,0.02,26.42,4.0,28.241252
2.366666666666663,0.0,0.02,26.42,4.0,28.241252
2.3833333333333298,0.0,0.02,26.42,4.0,28.25129
2.3999999999999964,0.0,0.02,26.42,4.0,28.261328
2.416666666666663,0.0,0.02,26.42,4.0,28.281404
2.4333333333333296,0.0,0.02,26.42,4.0,28.281404
2.449999999999996,0.0,0.02,26.42,4.0,28.281404
2.466666666666663,0.0,0.02,26.42,4.0,28.30148
2.4833333333333294,0.0,0.02,26.42,4.0,28.30148
2.499999999999996,0.0,0.02,26.42,4.0,28.321556
2.5166666666666626,0.0,0.02,26.42,4.0,28.311518
2.533333333333329,0.0,0.02,26.42,4.0,28.341632
2.549999999999996,0.0,0.02,26.42,4.0,28.341632
2.5666666666666624,0.0,0.02,26.42,4.0,28.35167
2.583333333333329,0.0,0.02,26.42,4.0,28.361708
2.5999999999999956,0.0,0.02,26.42,4.0,28.371746
2.6166666666666623,0.0,0.02,26.42,4.0,28.371746
2.633333333333329,0.0,0.02,26.42,4.0,28.381784
2.6499999999999955,0.0,0.02,26.42,4.0,28.391822
2.666666666666662,0.0,0.02,26.42,4.0,28.40186
2.6833333333333287,0.0,0.02,26.42,4.0,28.411898
2.6999999999999953,0.0,0.02,26.42,4.0,28.411898
2.716666666666662,0.0,0.02,26.42,4.0,28.421936
2.7333333333333285,0.0,0.02,26.42,4.0,28.421936
2.749999999999995,0.0,0.02,26.42,4.0,28.442012
2.7666666666666617,0.0,0.02,26.42,4.0,28.45205
2.7833333333333283,0.0,0.02,26.42,4.0,28.462088
2.799999999999995,0.0,0.02,26.42,4.0,28.462088
2.8166666666666615,0.0,0.02,26.42,4.0,28.462088
2.833333333333328,0.0,0.02,26.42,4.0,28.482164
2.8499999999999948,0.0,0.02,26.42,4.0,28.482164
2.8666666666666614,0.0,0.02,26.42,4.0,28.50224
2.883333333333328,0.0,0.02,26.42,4.0,28.50224
2.8999999999999946,0.0,0.02,26.42,4.0,28.512278
2.916666666666661,0.0,0.02,26.42,4.0,28.512278
2.933333333333328,0.0,0.02,26.42,4.0,28.522316
2.9499999999999944,0.0,0.02,26.42,4.0,28.542392
2.966666666666661,0.0,0.02,26.42,4.0,28.542392
2.9833333333333276,0.0,0.02,26.42,4.0,28.542392
2.9999999999999942,0.0,0.02,26.42,4.0,28.55243
3.016666666666661,0.0,0.02,26.42,4.0,28.55243
3.0333333333333274,0.0,0.02,26.42,4.0,28.572506
3.049999999999994,0.0,0.02,26.42,4.0,28.572506
3.0666666666666607,0.0,0.02,26.42,4.0,28.572506
3.0833333333333273,0.0,0.02,26.42,4.0,28.582544
3.099999999999994,0.0,0.02,26.42,4.0,28.592582
3.1166666666666605,0.0,0.02,26.42,4.0,28.612658
3.133333333333327,0.0,0.02,26.42,4.0,28.612658
3.1499999999999937,0.0,0.02,26.42,4.0,28.622696
3.1666666666666603,0.0,0.02,26.42,4.0,28.622696
3.183333333333327,0.0,0.02,26.42,4.0,28.642772
3.1999999999999935,0.0,0.02,26.42,4.0,28.65281
3.21666666666666,0.0,0.02,26.42,4.0,28.65281
3.2333333333333267,0.0,0.02,26.42,4.0,28.65281
3.2499999999999933,0.0,0.02,26.42,4.0,28.662848
3.26666666666666,0.0,0.02,26.42,4.0,28.662848
3.2833333333333266,0.0,0.02,26.42,4.0,28.682924
3.299999999999993,0.0,0.02,26.42,4.0,28.682924
3.3166666666666598,0.0,0.02,26.42,4.0,28.692961999999998
3.3333333333333264,0.0,0.02,26.42,4.0,28.692961999999998
3.349999999999993,0.0,0.02,26.42,4.0,28.692961999999998
3.3666666666666596,0.0,0.02,26.42,4.0,28.723076
3.383333333333326,0.0,0.02,26.42,4.0,28.723076
3.399999999999993,0.0,0.02,26.42,4.0,28.723076
3.4166666666666594,0.0,0.02,26.42,4.0,28.733114
3.433333333333326,0.0,0.02,26.42,4.0,28.743152
3.4499999999999926,0.0,0.02,26.42,4.0,28.743152
3.4666666666666592,0.0,0.02,26.42,4.0,28.75319
3.483333333333326,0.0,0.02,26.42,4.0,28.763227999999998
3.4999999999999925,0.0,0.02,26.42,4.0,28.763227999999998
3.516666666666659,0.0,0.02,26.42,4.0,28.773266
3.5333333333333257,0.0,0.02,26.42,4.0,28.773266
3.5499999999999923,0.0,0.02,26.42,4.0,28.773266
3.566666666666659,0.0,0.02,26.42,4.0,28.80338
3.5833333333333255,0.0,0.02,26.42,4.0,28.80338
3.599999999999992,0.0,0.02,26.42,4.0,28.813418
3.6166666666666587,0.0,0.02,26.42,4.0,28.813418
3.6333333333333253,0.0,0.02,26.42,4.0,28.813418
3.649999999999992,0.0,0.02,26.42,4.0,28.823456
3.6666666666666585,0.0,0.02,26.42,4.0,28.833493999999998
3.683333333333325,0.0,0.02,26.42,4.0,28.833493999999998
3.6999999999999917,0.0,0.02,26.42,4.0,28.833493999999998
3.7166666666666583,0.0,0.02,26.42,4.0,28.853569999999998
3.733333333333325,0.0,0.02,26.42,4.0,28.853569999999998
3.7499999999999916,0.0,0.02,26.42,4.0,28.863608
3.766666666666658,0.0,0.02,26.42,4.0,28.873646
3.7833333333333248,0.0,0.02,26.42,4.0,28.873646
3.7999999999999914,0.0,0.02,26.42,4.0,28.883684
3.816666666666658,0.0,0.02,26.42,4.0,28.873646
3.8333333333333246,0.0,0.02,26.42,4.0,28.893722
3.849999999999991,0.0,0.02,26.42,4.0,28.893722
3.866666666666658,0.0,0.02,26.42,4.0,28.913798
3.8833333333333244,0.0,0.02,26.42,4.0,28.913798
3.899999999999991,0.0,0.02,26.42,4.0,28.913798
3.9166666666666576,0.0,0.02,26.42,4.0,28.923835999999998
3.9333333333333242,0.0,0.02,26.42,4.0,28.933874
3.949999999999991,0.0,0.02,26.42,4.0,28.933874
3.9666666666666575,0.0,0.02,26.42,4.0,28.933874
3.983333333333324,0.0,0.02,26.42,4.0,28.95395
3.9999999999999907,0.0,0.02,26.42,4.0,28.933874
4.016666666666658,0.0,0.02,26.42,4.0,28.95395
4.033333333333324,0.0,0.02,26.42,4.0,28.963988
4.049999999999991,0.0,0.02,26.42,4.0,28.963988
4.0666666666666575,0.0,0.02,26.42,4.0,28.963988
4.083333333333324,0.0,0.02,26.42,4.0,28.974026
4.099999999999991,0.0,0.02,26.42,4.0,28.974026
4.116666666666657,0.0,0.02,26.42,4.0,28.994101999999998
4.133333333333324,0.0,0.02,26.42,4.0,28.994101999999998
4.149999999999991,0.0,0.02,26.42,4.0,28.994101999999998
4.166666666666657,0.0,0.02,26.42,4.0,29.00414
4.183333333333324,0.0,0.02,26.42,4.0,29.00414
4.19999999999999,0.0,0.02,26.42,4.0,29.024216
4.216666666666657,0.0,0.02,26.42,4.0,29.024216
4.233333333333324,0.0,0.02,26.42,4.0,29.034253999999997
4.24999999999999,0.0,0.02,26.42,4.0,29.034253999999997
4.266666666666657,0.0,0.02,26.42,4.0,29.034253999999997
4.2833333333333234,0.0,0.02,26.42,4.0,29.044292
4.29999999999999,0.0,0.02,26.42,4.0,29.034253999999997
4.316666666666657,0.0,0.02,26.42,4.0,29.044292
4.333333333333323,0.0,0.02,26.42,4.0,29.05433
4.34999999999999,0.0,0.02,26.42,4.0,29.05433
4.3666666666666565,0.0,0.02,26.42,4.0,29.064367999999998
4.383333333333323,0.0,0.02,26.42,4.0,29.064367999999998
4.39999999999999,0.0,0.02,26.42,4.0,29.084443999999998
4.416666666666656,0.0,0.02,26.42,4.0,29.084443999999998
4.433333333333323,0.0,0.02,26.42,4.0,29.084443999999998
4.4499999999999895,0.0,0.02,26.42,4.0,29.094482
4.466666666666656,0.0,0.02,26.42,4.0,29.104519999999997
4.483333333333323,0.0,0.02,26.42,4.0,29.104519999999997
4.499999999999989,0.0,0.02,26.42,4.0,29.104519999999997
4.516666666666656,0.0,0.02,26.42,4.0,29.114558
4.533333333333323,0.0,0.02,26.42,4.0,29.124596
4.549999999999989,0.0,0.02,26.42,4.0,29.124596
4.566666666666656,0.0,0.02,26.42,4.0,29.134634
4.583333333333322,0.0,0.02,26.42,4.0,29.144672
4.599999999999989,0.0,0.02,26.42,4.0,29.144672
