t,x,y,To,q,T
1.5499999999999994,0.0,0.02,25.86,1.0,26.354108
1.566666666666666,0.0,0.02,25.86,1.0,26.354108
1.5833333333333326,0.0,0.02,25.86,1.0,26.354108
1.5999999999999992,0.0,0.02,25.86,1.0,26.364146
1.6166666666666658,0.0,0.02,25.86,1.0,26.364146
1.6333333333333324,0.0,0.02,25.86,1.0,26.374184
1.649999999999999,0.0,0.02,25.86,1.0,26.39426
1.6666666666666656,0.0,0.02,25.86,1.0,26.39426
1.6833333333333322,0.0,0.02,25.86,1.0,26.404298
1.6999999999999988,0.0,0.02,25.86,1.0,26.404298
1.7166666666666655,0.0,0.02,25.86,1.0,26.404298
1.733333333333332,0.0,0.02,25.86,1.0,26.414336
1.7499999999999987,0.0,0.02,25.86,1.0,26.424374
1.7666666666666653,0.0,0.02,25.86,1.0,26.434412
1.7833333333333319,0.0,0.02,25.86,1.0,26.434412
1.7999999999999985,0.0,0.02,25.86,1.0,26.44445
1.816666666666665,0.0,0.02,25.86,1.0,26.44445
1.8333333333333317,0.0,0.02,25.86,1.0,26.44445
1.8499999999999983,0.0,0.02,25.86,1.0,26.454488
1.866666666666665,0.0,0.02,25.86,1.0,26.464526
1.8833333333333315,0.0,0.02,25.86,1.0,26.454488
1.8999999999999981,0.0,0.02,25.86,1.0,26.464526
1.9166666666666647,0.0,0.02,25.86,1.0,26.474564
1.9333333333333313,0.0,0.02,25.86,1.0,26.474564
1.949999999999998,0.0,0.02,25.86,1.0,26.474564
1.9666666666666646,0.0,0.02,25.86,1.0,26.474564
1.9833333333333312,0.0,0.02,25.86,1.0,26.474564
1.9999999999999978,0.0,0.02,25.86,1.0,26.474564
0.0,0.0,0.0,25.86,1.0,25.496401999999996
0.016666666666666666,0.0,0.0,25.86,1.0,25.506431
0.03333333333333333,0.0,0.0,25.86,1.0,25.496401999999996
0.05,0.0,0.0,25.86,1.0,25.496401999999996
0.06666666666666667,0.0,0.0,25.86,1.0,25.506431
0.08333333333333333,0.0,0.0,25.86,1.0,25.516459999999995
0.09999999999999999,0.0,0.0,25.86,1.0,25.516459999999995
0.11666666666666665,0.0,0.0,25.86,1.0,25.526488999999998
0.13333333333333333,0.0,0.0,25.86,1.0,25.526488999999998
0.15,0.0,0.0,25.86,1.0,25.536517999999997
0.16666666666666666,0.0,0.0,25.86,1.0,25.546546999999997
0.18333333333333332,0.0,0.0,25.86,1.0,25.556576
0.19999999999999998,0.0,0.0,25.86,1.0,25.556576
0.21666666666666665,0.0,0.0,25.86,1.0,25.556576
0.2333333333333333,0.0,0.0,25.86,1.0,25.566604999999996
0.24999999999999997,0.0,0.0,25.86,1.0,25.586662999999994
0.26666666666666666,0.0,0.0,25.86,1.0,25.586662999999994
0.2833333333333333,0.0,0.0,25.86,1.0,25.596691999999997
0.3,0.0,0.0,25.86,1.0,25.606720999999997
0.31666666666666665,0.0,0.0,25.86,1.0,25.616749999999996
0.3333333333333333,0.0,0.0,25.86,1.0,25.626779
0.35,0.0,0.0,25.86,1.0,25.636808
0.36666666666666664,0.0,0.0,25.86,1.0,25.646836999999998
0.3833333333333333,0.0,0.0,25.86,1.0,25.646836999999998
0.39999999999999997,0.0,0.0,25.86,1.0,25.676923999999996
0.41666666666666663,0.0,0.0,25.86,1.0,25.686953
0.4333333333333333,0.0,0.0,25.86,1.0,25.696981999999995
0.44999999999999996,0.0,0.0,25.86,1.0,25.717039999999997
0.4666666666666666,0.0,0.0,25.86,1.0,25.717039999999997
0.4833333333333333,0.0,0.0,25.86,1.0,25.727068999999997
0.49999999999999994,0.0,0.0,25.86,1.0,25.727068999999997
0.5166666666666666,0.0,0.0,25.86,1.0,25.737098
0.5333333333333333,0.0,0.0,25.86,1.0,25.747126999999995
0.55,0.0,0.0,25.86,1.0,25.757156
0.5666666666666668,0.0,0.0,25.86,1.0,25.767184999999994
0.5833333333333335,0.0,0.0,25.86,1.0,25.767184999999994
0.6000000000000002,0.0,0.0,25.86,1.0,25.767184999999994
0.6166666666666669,0.0,0.0,25.86,1.0,25.787243
0.6333333333333336,0.0,0.0,25.86,1.0,25.787243
0.6500000000000004,0.0,0.0,25.86,1.0,25.797271999999996
0.6666666666666671,0.0,0.0,25.86,1.0,25.817329999999995
0.6833333333333338,0.0,0.0,25.86,1.0,25.817329999999995
0.7000000000000005,0.0,0.0,25.86,1.0,25.817329999999995
0.7166666666666672,0.0,0.0,25.86,1.0,25.827358999999998
0.733333333333334,0.0,0.0,25.86,1.0,25.837387999999997
0.7500000000000007,0.0,0.0,25.86,1.0,25.847416999999997
0.7666666666666674,0.0,0.0,25.86,1.0,25.857445999999996
0.7833333333333341,0.0,0.0,25.86,1.0,25.857445999999996
0.8000000000000008,0.0,0.0,25.86,1.0,25.877504
0.8166666666666675,0.0,0.0,25.86,1.0,25.877504
0.8333333333333343,0.0,0.0,25.86,1.0,25.877504
0.850000000000001,0.0,0.0,25.86,1.0,25.897561999999997
0.8666666666666677,0.0,0.0,25.86,1.0,25.897561999999997
0.8833333333333344,0.0,0.0,25.86,1.0,25.91762
0.9000000000000011,0.0,0.0,25.86,1.0,25.91762
0.9166666666666679,0.0,0.0,25.86,1.0,25.91762
0.9333333333333346,0.0,0.0,25.86,1.0,25.927648999999995
0.9500000000000013,0.0,0.0,25.86,1.0,25.947706999999994
0.966666666666668,0.0,0.0,25.86,1.0,25.957735999999997
0.9833333333333347,0.0,0.0,25.86,1.0,25.967765
1.0000000000000013,0.0,0.0,25.86,1.0,25.967765
1.016666666666668,0.0,0.0,25.86,1.0,25.967765
1.0333333333333345,0.0,0.0,25.86,1.0,25.977793999999996
1.0500000000000012,0.0,0.0,25.86,1.0,25.987823
1.0666666666666678,0.0,0.0,25.86,1.0,25.997851999999995
1.0833333333333344,0.0,0.0,25.86,1.0,25.997851999999995
1.100000000000001,0.0,0.0,25.86,1.0,26.007880999999998
1.1166666666666676,0.0,0.0,25.86,1.0,26.007880999999998
1.1333333333333342,0.0,0.0,25.86,1.0,26.007880999999998
1.1500000000000008,0.0,0.0,25.86,1.0,26.017909999999997
1.1666666666666674,0.0,0.0,25.86,1.0,26.027938999999996
1.183333333333334,0.0,0.0,25.86,1.0,26.037968
1.2000000000000006,0.0,0.0,25.86,1.0,26.047996999999995
1.2166666666666672,0.0,0.0,25.86,1.0,26.047996999999995
